"","id","film","revenue","budget","language","popularity","runtime","vote.average","vote.count","tagline","release.date","genres","certification","gender","actor.name"
"1690",123025,"Batman: The Dark Knight Returns, Part 1",0,3500000,"en",16.643,76,7.7,820,"Old heroes never die. They just get darker.","2012-09-06","[28, 16, 9648]","PG-13",1,"Ariel Winter"
"1691",82690,"Wreck-It Ralph",471222889,165000000,"en",20.304,101,7.3,8620,"The story of a regular guy just looking for a little wreck-ognition.","2012-11-01","[12, 16, 35, 10751]","PG",1,"Sarah Silverman"
"1692",70981,"Prometheus",403170142,130000000,"en",21.038,124,6.4,8065,"The Search for Our Beginning Could Lead to Our End.","2012-05-30","[12, 9648, 878]","R",2,"Michael Fassbender"
"1693",1930,"The Amazing Spider-Man",752215857,215000000,"en",23.08,136,6.5,11429,"The untold story begins.","2012-06-27","[28, 12, 14]","PG-13",1,"Emma Stone"
"1694",59961,"Safe House",208076205,85000000,"en",22.183,115,6.4,2220,"No one is safe","2012-02-09","[28, 53]","R",2,"Ryan Reynolds"
"1695",122126,"The Concubine",0,0,"ko",16.239,122,6,35,"","2012-06-06","[18]","R",2,"Kim Dong-wook"
"1696",103663,"The Hunt",18309793,3800000,"da",16.035,116,8.1,1856,"The lie is spreading.","2012-09-24","[18]","R",2,"Thomas Bo Larsen"
"1697",73723,"The Lorax",348840316,70000000,"en",20.646,86,6.4,2069,"Meet The Original Force Of Nature","2012-03-01","[16, 10751]","PG",2,"Danny DeVito"
"1698",62764,"Mirror Mirror",183018522,85000000,"en",20.943,106,5.9,2361,"The Snow White legend comes alive.","2012-03-15","[12, 35, 18, 14, 10751]","PG",1,"Julia Roberts"
"1699",64635,"Total Recall",198802074,125000000,"en",19.867,121,5.9,3794,"What Is Real?","2012-08-02","[28, 12, 878, 53]","PG-13",1,"Kate Beckinsale"
"1700",41154,"Men in Black 3",624026776,225000000,"en",15.132,106,6.4,7141,"They are back... in time.","2012-05-23","[28, 35, 878]","PG-13",2,"Tommy Lee Jones"
"1701",50620,"The Twilight Saga: Breaking Dawn - Part 2",8.29e+08,120000000,"en",17.381,115,6.3,5740,"The epic finale that will live forever.","2012-11-13","[12, 18, 14, 10749]","PG-13",2,"Robert Pattinson"
"1702",49040,"The Bourne Legacy",276572938,130000000,"en",13.591,135,6.1,3941,"There Was Never Just One","2012-08-08","[28, 53]","PG-13",1,"Rachel Weisz"
"1703",110420,"Wolf Children",0,0,"ja",9.15,117,8.2,1225,"Love wildly","2012-07-21","[16, 18, 14, 10751]","PG",2,"Takao Osawa"
"1704",76726,"Chronicle",1.45e+08,15000000,"en",13.486,84,6.7,3375,"What are you capable of?","2012-02-01","[18, 878, 53]","PG-13",2,"Alex Russell"
"1705",112160,"Sexual Chronicles of a French Family",0,0,"fr",17.486,81,4.5,176,"","2012-05-09","[35, 18]","",1,"Valérie Maës"
"1706",114150,"Pitch Perfect",115350426,17000000,"en",14.998,112,7.3,4687,"Get pitch slapped.","2012-09-28","[35, 10402, 10749]","PG-13",2,"Skylar Astin"
"1707",115290,"Blue Lagoon: The Awakening",0,0,"en",11.552,85,6.4,876,"The Awakening","2012-06-16","[18, 12, 10749, 10770]","",2,"Brenton Thwaites"
"1708",76163,"The Expendables 2",312573423,100000000,"en",18.158,103,6.2,4606,"Back for War.","2012-08-08","[28, 12, 53]","R",2,"Jason Statham"
"1709",85446,"Step Up Revolution",140470746,33000000,"en",10.059,99,6.9,1397,"One Step Can Change Your World","2012-07-26","[18, 10402, 10749]","PG-13",2,"Ryan Guzman"
"1710",127493,"Stolen",2106557,35000000,"en",11.078,96,5.3,629,"Never steal from the world's greatest thief.","2012-09-06","[28, 80, 53]","R",2,"Danny Huston"
"1711",82695,"Les MisÃ©rables",441809770,61000000,"en",15.598,157,7.4,3663,"Fight. Dream. Hope. Love.","2012-12-18","[18, 36]","PG-13",2,"Russell Crowe"
"1712",68734,"Argo",232324128,44500000,"en",12.319,120,7.2,5632,"The movie was fake. The mission was real.","2012-10-11","[18, 53]","R",2,"Alan Arkin"
"1713",83542,"Cloud Atlas",130482868,102000000,"en",16.694,172,6.8,4931,"Everything is Connected","2012-10-26","[18, 878]","R",1,"Halle Berry"
"1714",64688,"21 Jump Street",201585328,42000000,"en",15.195,109,6.8,7182,"They thought the streets were mean. Then they went back to high school.","2012-03-14","[28, 35, 80]","R",2,"Channing Tatum"
"1715",82693,"Silver Linings Playbook",236412453,21000000,"en",12.739,122,7.1,8419,"Watch For The Signs","2012-09-08","[35, 18, 10749]","R",1,"Jennifer Lawrence"
"1716",58595,"Snow White and the Huntsman",396600000,170000000,"en",15.013,127,5.9,5772,"The Fairytale is Over","2012-05-30","[12, 14, 18]","PG-13",2,"Chris Hemsworth"
"1717",80321,"Madagascar 3: Europe's Most Wanted",746921274,145000000,"en",14.682,93,6.5,3825,"Six years ago, they disappeared without a trace. Next summer, they finally resurface.","2012-06-06","[16, 35, 10751]","PG",2,"Sacha Baron Cohen"
"1718",84892,"The Perks of Being a Wallflower",33400000,13000000,"en",13.371,103,7.7,6683,"We are infinite.","2012-09-20","[18]","PG-13",1,"Emma Watson"
"1719",72545,"Journey 2: The Mysterious Island",355692760,79000000,"en",9.743,94,6,2487,"Believe the Impossible. Discover the Incredible.","2012-01-19","[28, 12, 878]","PG",2,"Dwayne Johnson"
"1720",97630,"Zero Dark Thirty",132820716,40000000,"en",12.149,157,6.9,2839,"The Greatest Manhunt in History","2012-12-19","[18, 36, 53]","R",2,"Jason Clarke"
"1721",84199,"The First Time",22836,0,"en",9.042,95,7,1559,"Nervous is normal.","2012-10-19","[18, 35, 10749]","PG-13",1,"Britt Robertson"
"1722",71552,"American Reunion",234989584,50000000,"en",15.569,113,6.2,2976,"Save the best piece for last.","2012-04-04","[35]","R",1,"Alyson Hannigan"
"1723",109445,"Frozen",1274219009,150000000,"en",36.991,102,7.3,11241,"Only the act of true love will thaw a frozen heart.","2013-11-27","[12, 16, 10751]","PG",1,"Idina Menzel"
"1724",106646,"The Wolf of Wall Street",392000694,100000000,"en",31.267,180,8,14264,"EARN. SPEND. PARTY.","2013-12-25","[80, 18, 35]","R",2,"Jonah Hill"
"1725",93456,"Despicable Me 2",970761885,76000000,"en",27.66,98,6.9,8005,"Back 2 Work","2013-06-25","[16, 35, 10751]","PG",1,"Kristen Wiig"
"1726",76203,"12 Years a Slave",1.87e+08,20000000,"en",17.143,134,7.9,7485,"The extraordinary true story of Solomon Northup","2013-10-18","[18, 36]","R",2,"Michael Fassbender"
"1727",76338,"Thor: The Dark World",644571402,170000000,"en",23.975,112,6.6,11377,"Delve into the darkness","2013-10-29","[28, 12, 14]","PG-13",1,"Natalie Portman"
"1728",57158,"The Hobbit: The Desolation of Smaug",958400000,250000000,"en",20.593,161,7.6,8527,"Beyond darkness... beyond desolation... lies the greatest danger of all.","2013-12-11","[28, 12, 14]","PG-13",2,"Martin Freeman"
"1729",101299,"The Hunger Games: Catching Fire",847423452,130000000,"en",18.844,146,7.4,12195,"Every revolution begins with a spark.","2013-11-15","[28, 12, 878]","PG-13",2,"Josh Hutcherson"
"1730",68721,"Iron Man 3",1215439994,200000000,"en",21.434,131,6.9,15586,"Unleash the power behind the armor.","2013-04-18","[28, 12, 878]","PG-13",1,"Gwyneth Paltrow"
"1731",49521,"Man of Steel",668045518,225000000,"en",26.031,143,6.5,10611,"You will believe that a man can fly.","2013-06-12","[28, 12, 14, 878]","PG-13",1,"Amy Adams"
"1732",110415,"Snowpiercer",86758912,39200000,"ko",22.155,127,6.8,5546,"AD 2031, the passengers in the train are the only survivors on Earth.","2013-08-01","[28, 18, 878]","R",2,"Song Kang-ho"
"1733",249397,"Nymphomaniac: Vol. II",2227167,0,"en",16.745,124,6.7,1723,"Forget About Love","2013-12-25","[18, 9648]","NR",2,"Stellan Skarsgård"
"1734",72190,"World War Z",531865000,200000000,"en",21.02,116,6.7,10113,"Remember Philly!","2013-06-20","[28, 18, 27, 878, 53]","PG-13",1,"Mireille Enos"
"1735",59859,"Kick-Ass 2",60700000,28000000,"en",15.766,103,6.4,4180,"You Can't Fight Your Destiny.","2013-07-17","[28, 12, 80]","R",1,"Chloë Grace Moretz"
"1736",138843,"The Conjuring",319494638,13000000,"en",14.554,112,7.5,6735,"Based on the true case files of the Warrens","2013-03-20","[27, 53]","R",1,"Vera Farmiga"
"1737",142061,"Batman: The Dark Knight Returns, Part 2",0,3500000,"en",11.424,78,7.9,796,"Justice Returns... Vengeance Returns... Redemption Comes to Gotham.","2013-01-18","[28, 16, 9648]","PG-13",1,"Ariel Winter"
"1738",68724,"Elysium",286140700,115000000,"en",17.169,109,6.4,5932,"He can save us all.","2013-08-07","[28, 18, 878, 53]","R",1,"Jodie Foster"
"1739",75656,"Now You See Me",117698894,75000000,"en",16.888,116,7.4,10943,"4 amazing magicians. 3 impossible heists. 1 billion dollars. This is no illusion.","2013-05-29","[53, 80]","PG-13",2,"Mark Ruffalo"
"1740",54138,"Star Trek Into Darkness",467365246,190000000,"en",14.602,132,7.3,6677,"Earth Will Fall","2013-05-05","[28, 12, 878]","PG-13",2,"Zachary Quinto"
"1741",152601,"Her",47351251,23000000,"en",17.195,126,7.9,9101,"A Spike Jonze Love Story","2013-12-18","[18, 878, 10749]","R",1,"Scarlett Johansson"
"1742",76617,"Texas Chainsaw 3D",0,10000000,"en",11.681,92,5.3,903,"Evil wears many faces.","2013-01-03","[27, 53]","R",0,"Dan Yeager"
"1743",62211,"Monsters University",743559607,200000000,"en",17.347,104,7,7061,"School never looked this scary.","2013-06-20","[16, 10751]","G",2,"John Goodman"
"1744",49519,"The Croods",587204668,135000000,"en",15.238,98,6.8,4315,"Meet the first modern family.","2013-03-20","[28, 12, 16, 35, 14, 10751]","PG",1,"Emma Stone"
"1745",87421,"Riddick",98337295,38000000,"en",13.741,119,6.2,2714,"Survival Is His Revenge","2013-09-02","[28, 878, 53]","R",2,"Karl Urban"
"1746",146233,"Prisoners",122126687,46000000,"en",13.889,153,8,6573,"Every moment matters.","2013-09-18","[80, 18, 53]","R",2,"Jake Gyllenhaal"
"1747",149871,"The Tale of the Princess Kaguya",24186232,49300000,"ja",10.384,137,8.1,768,"A princess's crime and punishment","2013-11-23","[16, 18, 14]","PG",1,"Aki Asakura"
"1748",107846,"Escape Plan",122915111,50000000,"en",16.288,115,6.7,3204,"No one breaks out alone.","2013-10-09","[28, 53]","R",2,"Arnold Schwarzenegger"
"1749",77950,"Turbo",282570682,135000000,"en",13.262,96,6.1,1983,"SLO NO MO","2013-07-11","[16, 10751]","PG",2,"Paul Giamatti"
"1750",93828,"Welcome to the Punch",9747,8500000,"en",14.907,99,5.8,402,"A Stunning, Intelligent Thriller","2013-03-15","[28, 12, 80]","R",2,"Mark Strong"
"1751",64682,"The Great Gatsby",351040419,105000000,"en",17.096,143,7.4,8050,"Reserving judgments is a matter of infinite hope... I come to the admission that it has a limit.","2013-05-10","[18, 10749]","PG-13",2,"Tobey Maguire"
"1752",68726,"Pacific Rim",407602906,180000000,"en",18.923,131,6.8,8318,"To Fight Monsters, We Created Monsters","2013-07-11","[28, 12, 878]","PG-13",2,"Charlie Hunnam"
"1753",75612,"Oblivion",286168572,120000000,"en",20.578,124,6.5,7499,"Earth is a memory worth fighting for","2013-04-10","[28, 12, 9648, 878]","PG-13",2,"Morgan Freeman"
"1754",130150,"Labor Day",20275812,18000000,"en",12.286,111,6.9,617,"","2013-12-27","[18]","PG-13",1,"Kate Winslet"
"1755",109451,"Cloudy with a Chance of Meatballs 2",248384621,78000000,"en",11.508,95,6.4,1919,"Something big was leftover.","2013-09-26","[16, 35, 10751]","PG",1,"Anna Faris"
"1756",198277,"Begin Again",63464861,8000000,"en",20.348,104,7.2,2316,"You're only as strong as your next move.","2013-09-07","[35, 18, 10402, 10749]","R",1,"Keira Knightley"
"1757",157841,"The Young and Prodigious T.S. Spivet",9494789,33000000,"en",8.674,105,6.8,443,"","2013-10-16","[12, 18, 10751]","G",1,"Helena Bonham Carter"
"1758",49047,"Gravity",716392705,105000000,"en",21.149,91,7.2,10705,"Don't Let Go","2013-10-03","[18, 878, 53]","PG-13",2,"George Clooney"
"1759",152532,"Dallas Buyers Club",55198285,5000000,"en",10.706,117,7.9,5475,"Sometimes it takes a hustler to change the world","2013-11-17","[18, 36]","R",1,"Jennifer Garner"
"1760",233063,"Suck Me Shakespeer",0,5000000,"de",9.572,119,7.1,1184,"","2013-11-07","[35]","R",1,"Karoline Herfurth"
"1761",60304,"Hansel & Gretel: Witch Hunters",224803475,50000000,"en",14.057,88,5.9,4881,"Classic tale. New twist.","2013-01-17","[28, 14, 27]","R",1,"Gemma Arterton"
"1762",193756,"Lone Survivor",149295601,40000000,"en",14.179,121,7.4,2559,"Based on true acts of courage","2013-12-24","[28, 18, 10752]","R",2,"Taylor Kitsch"
"1763",122917,"The Hobbit: The Battle of the Five Armies",956019788,250000000,"en",39.876,144,7.3,9345,"Witness the defining chapter of the Middle-Earth saga","2014-12-10","[28, 12, 14]","PG-13",2,"Ian McKellen"
"1764",118340,"Guardians of the Galaxy",772776600,170000000,"en",120.19,121,7.9,19879,"All heroes start somewhere.","2014-07-30","[28, 12, 878]","PG-13",1,"Zoe Saldana"
"1765",157336,"Interstellar",675120017,165000000,"en",36.347,169,8.3,21073,"Mankind was born on Earth. It was never meant to die here.","2014-11-05","[12, 18, 878]","PG-13",1,"Jessica Chastain"
"1766",245891,"John Wick",88761661,20000000,"en",38.502,101,7.2,11812,"Don't set him off.","2014-10-22","[28, 53]","R",2,"Michael Nyqvist"
"1767",244786,"Whiplash",13092000,3300000,"en",23.788,107,8.4,9125,"The road to greatness can take you to the edge.","2014-10-10","[18, 10402]","R",2,"J.K. Simmons"
"1768",194662,"Birdman or (The Unexpected Virtue of Ignorance)",103215094,18000000,"en",32.161,120,7.5,8841,"","2014-08-27","[35, 18]","R",2,"Edward Norton"
"1769",210577,"Gone Girl",369330363,61000000,"en",30.579,149,7.9,11881,"You don't know what you've got 'til it's...","2014-10-01","[18, 9648, 53]","R",1,"Rosamund Pike"
"1770",131631,"The Hunger Games: Mockingjay - Part 1",752100229,125000000,"en",34.265,123,6.8,11046,"Fire burns brighter in the darkness","2014-11-18","[12, 878, 53]","PG-13",2,"Josh Hutcherson"
"1771",198663,"The Maze Runner",348319861,34000000,"en",30.873,113,7.1,11625,"Remember. Survive. Run.","2014-09-10","[28, 9648, 878, 53]","PG-13",1,"Kaya Scodelario"
"1772",177572,"Big Hero 6",657818612,165000000,"en",240.904,102,7.8,11192,"","2014-10-24","[28, 12, 16, 35, 10751]","PG",2,"Ryan Potter"
"1773",228150,"Fury",211817906,68000000,"en",36.485,135,7.4,7511,"War never ends quietly.","2014-10-15","[28, 18, 10752]","R",2,"Shia LaBeouf"
"1774",102651,"Maleficent",758539785,180000000,"en",33.926,97,7.1,9394,"Don't believe the fairy tale.","2014-05-28","[28, 12, 14, 10749, 10751]","PG",1,"Elle Fanning"
"1775",156022,"The Equalizer",192330738,55000000,"en",34.045,132,7.2,5582,"What do you see when you look at me?","2014-09-24","[53, 28, 80]","R",2,"Marton Csokas"
"1776",205596,"The Imitation Game",233555708,14000000,"en",27.293,113,8.1,11543,"The true enigma was the man who cracked the code.","2014-11-14","[18, 36, 53, 10752]","PG-13",1,"Keira Knightley"
"1777",49017,"Dracula Untold",217124280,70000000,"en",28.1,92,6.3,4096,"Every bloodline has a beginning","2014-10-01","[28, 18, 14, 27, 10752]","PG-13",1,"Sarah Gadon"
"1778",98566,"Teenage Mutant Ninja Turtles",477200000,125000000,"en",25.569,101,5.8,4672,"Mysterious. Dangerous. Reptilious. You've never seen heroes like this.","2014-08-07","[28, 12, 35, 14, 878]","PG-13",2,"Will Arnett"
"1779",242582,"Nightcrawler",50300000,8500000,"en",28.5,118,7.7,6667,"The city shines brightest at night","2014-10-23","[80, 18, 53]","R",1,"Rene Russo"
"1780",270946,"Penguins of Madagascar",373552094,132000000,"en",21.732,92,6.4,2528,"The Movie Event That Will Blow Their Cover","2014-11-22","[12, 16, 35, 10751]","PG",2,"Chris Miller"
"1781",189,"Sin City: A Dame to Kill For",39407616,65000000,"en",21.198,102,6.3,2480,"There is no justice without sin.","2014-08-20","[80, 28, 53]","R",1,"Jessica Alba"
"1782",260346,"Taken 3",325771424,48000000,"en",22.95,109,6.1,3774,"It Ends Here","2014-12-16","[28, 53]","PG-13",2,"Forest Whitaker"
"1783",127585,"X-Men: Days of Future Past",747862775,250000000,"en",21.09,131,7.5,10994,"To save the future, they must alter the past","2014-05-15","[28, 12, 14, 878]","PG-13",2,"James McAvoy"
"1784",68737,"Seventh Son",114178613,95000000,"en",23.793,102,5.3,1703,"When darkness falls, the son will rise. When the son falls, the dark knight will rise.","2014-12-12","[12, 14]","PG-13",1,"Julianne Moore"
"1785",119450,"Dawn of the Planet of the Apes",710644566,170000000,"en",22.68,130,7.3,7739,"One last chance for peace.","2014-06-26","[28, 18, 878, 53]","PG-13",2,"Jason Clarke"
"1786",171274,"Inherent Vice",14710975,20000000,"en",24.604,148,6.6,1577,"Under the paving stones, the beach!","2014-12-25","[35, 80, 18, 9648, 10749]","R",2,"Josh Brolin"
"1787",72784,"The Loft",10076790,14000000,"en",14.104,108,6.4,858,"The right place to do wrong.","2014-10-14","[53]","R",2,"James Marsden"
"1788",120467,"The Grand Budapest Hotel",174600318,30000000,"en",19.907,100,8,9138,"A murder case of Madam D. With enormous wealth and the most outrageous events surrounding her sudden death!","2014-02-26","[35, 18]","R",2,"Tony Revolori"
"1789",137113,"Edge of Tomorrow",370541256,178000000,"en",21.49,113,7.6,9004,"Live, Die, Repeat","2014-05-27","[28, 878]","PG-13",1,"Emily Blunt"
"1790",302945,"Love Affair",0,0,"ko",16.662,91,7.5,5,"","2014-10-30","[18]","PG-13",1,"Han Se-Ah"
"1791",224141,"Into the Woods",212902372,50000000,"en",22.778,125,5.7,3192,"Be careful what you wish for...","2014-12-24","[35, 14]","PG",1,"Emily Blunt"
"1792",82702,"How to Train Your Dragon 2",609123048,145000000,"en",19.533,102,7.7,6327,"The training is over.","2014-06-09","[28, 12, 16, 35, 14, 10751]","PG",1,"Cate Blanchett"
"1793",181533,"Night at the Museum: Secret of the Tomb",349424282,127000000,"en",24.755,97,6.1,3990,"One Final Night to Save the Day.","2014-12-17","[12, 35, 14, 10751]","PG",2,"Rami Malek"
"1794",228967,"The Interview",12342632,44000000,"en",18.564,112,6.2,3926,"The Film Hackers Tried To Get Banned","2014-12-25","[28, 35]","R",2,"Seth Rogen"
"1795",225886,"Sex Tape",126069509,40000000,"en",22.208,97,5.3,2957,"A movie about a movie they don't want you to see.","2014-07-17","[35]","R",2,"Jason Segel"
"1796",238636,"The Purge: Anarchy",111928365,9000000,"en",25.309,104,6.6,4220,"An American tradition","2014-07-17","[27, 53]","R",1,"Carmen Ejogo"
"1797",242512,"Ouija",103590271,5000000,"en",17.911,89,5.1,1866,"Keep telling yourself it's just a game","2014-10-24","[27]","PG-13",1,"Ana Coto"
"1798",207703,"Kingsman: The Secret Service",414351546,81000000,"en",19.147,129,7.6,11323,"Manners maketh man.","2014-12-13","[28, 12, 35, 80]","R",2,"Samuel L. Jackson"
"1799",262543,"Automata",0,7000000,"en",11.644,110,5.7,1042,"Your time is coming to an end – Ours is now beginning","2014-10-09","[53, 878]","R",1,"Birgitte Hjort Sørensen"
"1800",157350,"Divergent",288747895,0,"en",16.867,139,6.9,9131,"What makes you different makes you dangerous.","2014-03-14","[28, 12, 878]","PG-13",2,"Theo James"
"1801",204922,"Before I Go to Sleep",15447154,22000000,"en",13.194,92,6.5,1238,"Who do you trust?","2014-09-03","[9648, 53]","R",2,"Colin Firth"
"1802",147441,"Exodus: Gods and Kings",268031828,140000000,"en",18.784,150,5.8,3172,"Once brothers, now enemies.","2014-12-03","[28, 12, 18]","PG-13",2,"Joel Edgerton"
"1803",99861,"Avengers: Age of Ultron",1405403694,280000000,"en",30.218,141,7.3,15143,"A New Age Has Come.","2015-04-22","[28, 12, 878]","PG-13",2,"Chris Evans"
"1804",150540,"Inside Out",857611174,175000000,"en",35.408,95,7.9,14227,"Meet the little voices inside your head.","2015-06-09","[16, 35, 18, 10751]","PG",1,"Phyllis Smith"
