"","id","film","popularity","vote.average","vote.count","release.date","gender","year","gen1","genreF","pop1","name"
"4029",9340,"The Goonies",14.224,7.5,3311,"1985-06-07",2,"1985","gm4","10751",2.65493067877155,"Family"
"4030",10999,"Commando",12.736,6.6,1473,"1985-10-03",1,"1985","gm4","53",2.54443262910203,"Thriller"
"4031",25237,"Come and See",9.615,8.3,415,"1985-07-01",1,"1985","gm4","10752",2.26332437904074,"War"
"4032",16263,"Girls Just Want to Have Fun",14.304,6.3,83,"1985-04-12",2,"1985","gm4","10749",2.66053921843116,"Romance"
"4033",15196,"Clue",8.623,7.3,762,"1985-12-13",2,"1985","gm4","9648",2.15443305197019,"Mystery"
"4034",9056,"Police Story",9.21,7.4,317,"1985-12-14",1,"1985","gm4","53",2.22028985026722,"Thriller"
"4035",10303,"The Jewel of the Nile",9.634,6.2,586,"1985-12-04",1,"1985","gm4","35",2.26529850820803,"Comedy"
"4036",11824,"Teen Wolf",8.623,6.1,569,"1985-08-23",2,"1985","gm4","10749",2.15443305197019,"Romance"
"4037",606,"Out of Africa",8.697,7.3,722,"1985-12-20",2,"1985","gm4","18",2.16297813860763,"Drama"
"4038",1694,"Re-Animator",7.802,7.1,578,"1985-10-18",2,"1985","gm4","878",2.05438011108446,"Science Fiction"
"4039",9626,"Red Sonja",8.349,5.2,421,"1985-04-09",1,"1985","gm4","14",2.12214177121186,"Fantasy"
"4040",10843,"After Hours",7.801,7.5,606,"1985-09-13",1,"1985","gm4","18",2.05425193060618,"Drama"
"4041",9281,"Witness",7.063,7.1,800,"1985-02-08",1,"1985","gm4","10749",1.95486989042679,"Romance"
"4042",11509,"Silverado",7.96,7.1,312,"1985-07-10",2,"1985","gm4","18",2.07442899985629,"Drama"
"4043",679,"Aliens",23.148,7.9,5700,"1986-07-18",2,"1986","gm4","53",3.14190838371159,"Thriller"
"4044",10515,"Castle in the Sky",15.624,8,2046,"1986-08-02",1,"1986","gm4","16",2.74880819357438,"Animation"
"4045",8009,"Highlander",11.605,6.9,1366,"1986-03-07",1,"1986","gm4","14",2.4514360397264,"Fantasy"
"4046",6978,"Big Trouble in Little China",12.256,7.2,1559,"1986-05-30",1,"1986","gm4","35",2.50601561299824,"Comedy"
"4047",192,"The Name of the Rose",9.842,7.4,1697,"1986-09-24",2,"1986","gm4","9648",2.28665894244379,"Mystery"
"4048",792,"Platoon",14.267,7.7,2434,"1986-12-19",2,"1986","gm4","28",2.65794917813268,"Action"
"4049",9994,"The Great Mouse Detective",10.722,7,920,"1986-07-02",2,"1986","gm4","9648",2.37229770540535,"Mystery"
"4050",9874,"Cobra",9.079,5.8,849,"1986-03-21",1,"1986","gm4","53",2.20596405438962,"Thriller"
"4051",4978,"An American Tail",10.259,6.7,788,"1986-11-21",2,"1986","gm4","16",2.32815536910558,"Animation"
"4052",793,"Blue Velvet",12.36,7.7,1708,"1986-08-01",2,"1986","gm4","53",2.51446545202954,"Thriller"
"4053",10974,"Armour of God",9.553,6.8,219,"1986-08-16",2,"1986","gm4","35",2.25685524128787,"Comedy"
"4054",13597,"Labyrinth",13.902,7.2,1264,"1986-06-27",2,"1986","gm4","10751",2.63203271467829,"Family"
"4055",8856,"The Karate Kid Part II",9.166,6.1,1015,"1986-06-18",2,"1986","gm4","18",2.21550098608693,"Drama"
"4056",10225,"Friday the 13th Part VI: Jason Lives",8.323,5.9,531,"1986-08-01",1,"1986","gm4","53",2.11902276676396,"Thriller"
"4057",2605,"Short Circuit",9.09,6.5,884,"1986-05-09",2,"1986","gm4","10751",2.20717490818939,"Family"
"4058",1857,"The Transformers: The Movie",7.478,7,238,"1986-08-08",2,"1986","gm4","16",2.01196537655492,"Animation"
"4059",11416,"The Mission",8.004,7.4,715,"1986-09-29",2,"1986","gm4","18",2.07994141672149,"Drama"
"4060",8388,"Â¡Three Amigos!",8.185,6.3,506,"1986-12-12",2,"1986","gm4","37",2.1023032108231,"Western"
"4061",2099,"Raw Deal",6.921,5.7,358,"1986-06-06",1,"1986","gm4","53",1.93456026785973,"Thriller"
"4062",10658,"Howard the Duck",7.61,5.2,518,"1986-08-01",2,"1986","gm4","878",2.02946317187359,"Science Fiction"
"4063",9542,"The Hitcher",7.633,7,412,"1986-02-21",2,"1986","gm4","53",2.03248095281633,"Thriller"
"4064",10692,"Henry: Portrait of a Serial Killer",5.937,6.8,316,"1986-09-24",0,"1986","gm4","27",1.78120395528854,"Horror"
"4065",10015,"Heartbreak Ridge",7.532,6.7,496,"1986-12-05",1,"1986","gm4","18",2.01916061079491,"Drama"
"4066",10136,"The Golden Child",7.87,5.8,601,"1986-12-12",2,"1986","gm4","35",2.06305806242931,"Comedy"
"4067",14924,"Sid & Nancy",8.021,6.9,255,"1986-10-24",1,"1986","gm4","10749",2.08206310238479,"Romance"
"4068",9873,"F/X",6.499,6.4,173,"1986-02-07",2,"1986","gm4","53",1.87164831891221,"Thriller"
"4069",106,"Predator",18.309,7.4,4211,"1987-06-12",2,"1987","gm4","12",2.90739274223047,"Adventure"
"4070",708,"The Living Daylights",16.785,6.4,863,"1987-06-29",1,"1987","gm4","53",2.820485630432,"Thriller"
"4071",88,"Dirty Dancing",17.02,7.3,3587,"1987-08-21",2,"1987","gm4","10749",2.83438912314523,"Romance"
"4072",96,"Beverly Hills Cop II",13.03,6.4,1266,"1987-05-18",2,"1987","gm4","80",2.56725439113675,"Crime"
"4073",117,"The Untouchables",15.502,7.8,3221,"1987-06-03",2,"1987","gm4","36",2.74096904785932,"History"
"4074",865,"The Running Man",14.427,6.5,1272,"1987-11-13",2,"1987","gm4","53",2.66910145096364,"Thriller"
"4075",5548,"RoboCop",15.404,7.2,2775,"1987-07-17",NA,"1987","gm4","53",2.73462721595266,"Thriller"
"4076",2493,"The Princess Bride",12.649,7.7,2740,"1987-09-25",1,"1987","gm4","14",2.5375781606654,"Fantasy"
"4077",941,"Lethal Weapon",12.232,7.2,2600,"1987-03-06",2,"1987","gm4","35",2.50405546862676,"Comedy"
"4078",6069,"The Witches of Eastwick",8.76,6.4,707,"1987-06-12",1,"1987","gm4","14",2.1701959049483,"Fantasy"
"4079",11411,"Superman IV: The Quest for Peace",9.572,4.4,655,"1987-07-23",1,"1987","gm4","878",2.25884217004613,"Science Fiction"
"4080",11649,"Masters of the Universe",7.6,5.1,382,"1987-08-07",2,"1987","gm4","14",2.02814824729229,"Fantasy"
"4081",11548,"*batteries not included",7.09,6.5,386,"1987-12-18",1,"1987","gm4","878",1.95868534054404,"Science Fiction"
"4082",2614,"Innerspace",8.293,6.8,653,"1987-06-30",2,"1987","gm4","878",2.11541178546907,"Science Fiction"
"4083",765,"Evil Dead II",12.59,7.6,1558,"1987-03-13",0,"1987","gm4","27",2.53290284805626,"Horror"
"4084",8989,"Harry and the Hendersons",7.831,5.8,347,"1987-06-05",1,"1987","gm4","10751",2.0580902157688,"Family"
"4085",10023,"Dragnet",6.787,6,246,"1987-06-25",2,"1987","gm4","80",1.91500901772162,"Crime"
"4086",30890,"Radio Days",6.869,7.2,282,"1987-01-30",1,"1987","gm4","10402",1.92701853523174,"Music"
"4087",10019,"Mannequin",9.219,5.7,243,"1987-02-13",1,"1987","gm4","10749",2.22126657181646,"Romance"
"4088",2039,"Moonstruck",7.989,6.8,417,"1987-12-18",2,"1987","gm4","10749",2.0780655954999,"Romance"
"4089",8392,"My Neighbor Totoro",30.063,8.1,4029,"1988-04-16",2,"1988","gm4","10751",3.4032951797443,"Family"
"4090",1370,"Rambo III",13.214,5.9,1607,"1988-05-24",2,"1988","gm4","53",2.58127687360769,"Thriller"
"4091",856,"Who Framed Roger Rabbit",16.673,7.4,3318,"1988-06-21",2,"1988","gm4","80",2.81379064457832,"Crime"
"4092",12233,"Oliver & Company",10.118,6.7,930,"1988-11-18",2,"1988","gm4","10751",2.31431601586974,"Family"
"4093",9647,"Scrooged",8.876,6.9,800,"1988-11-22",1,"1988","gm4","14",2.18335100507035,"Fantasy"
"4094",12144,"The Land Before Time",13.832,7,1599,"1988-11-18",1,"1988","gm4","10751",2.62698474838099,"Family"
"4095",847,"Willow",10.64,7,964,"1988-05-01",2,"1988","gm4","14",2.3646204839135,"Fantasy"
"4096",175,"The Big Blue",8.468,7.6,801,"1988-05-11",2,"1988","gm4","10749",2.13629435327262,"Romance"
"4097",7520,"Cocktail",10.445,6,735,"1988-07-29",2,"1988","gm4","10749",2.34612339500853,"Romance"
"4098",11967,"Young Guns",9.136,6.7,485,"1988-08-12",2,"1988","gm4","80",2.21222265291365,"Crime"
"4099",9013,"Midnight Run",8.165,7.2,486,"1988-07-20",2,"1988","gm4","80",2.09985672642243,"Crime"
"4100",1632,"Mississippi Burning",7.495,7.6,798,"1988-12-08",2,"1988","gm4","18",2.01423613155456,"Drama"
"4101",2383,"The Bear",7.319,7,226,"1988-10-21",NA,"1988","gm4","10751",1.99047370661909,"Family"
"4102",10651,"The Dead Pool",8.823,6.4,405,"1988-07-12",1,"1988","gm4","53",2.17736194823997,"Thriller"
"4103",2280,"Big",11.031,7.1,2076,"1988-06-03",1,"1988","gm4","14",2.40070949098724,"Fantasy"
"4104",11966,"Short Circuit 2",8.82,5.9,310,"1988-07-06",2,"1988","gm4","878",2.1770218700187,"Science Fiction"
"4105",14506,"The Adventures of Baron Munchausen",8.814,7,441,"1988-12-07",2,"1988","gm4","35",2.1763413664198,"Comedy"
"4106",20123,"Time of the Gypsies",6.17,7.9,135,"1988-12-21",2,"1988","gm4","18",1.8196988379173,"Drama"
"4107",709,"Licence to Kill",12.898,6.2,1019,"1989-07-07",1,"1989","gm4","53",2.55707226058819,"Thriller"
"4108",10144,"The Little Mermaid",21.709,7.3,4776,"1989-11-17",2,"1989","gm4","14",3.07772692110662,"Fantasy"
"4109",16859,"Kiki's Delivery Service",19.291,7.8,1845,"1989-07-29",1,"1989","gm4","18",2.95963866590575,"Drama"
"4110",6951,"Turner & Hooch",8.489,6.2,667,"1989-07-28",1,"1989","gm4","80",2.13877120775583,"Crime"
"4111",9354,"Honey, I Shrunk the Kids",11.683,6.2,1747,"1989-06-22",2,"1989","gm4","878",2.45813479373501,"Science Fiction"
"4112",1648,"Bill & Ted's Excellent Adventure",9.71,6.8,874,"1989-02-17",2,"1989","gm4","878",2.27315628230323,"Science Fiction"
"4113",165,"Back to the Future Part II",16.035,7.7,7863,"1989-11-22",2,"1989","gm4","878",2.77477383314512,"Science Fiction"
"4114",10345,"K-9",7.858,5.8,478,"1989-04-28",1,"1989","gm4","80",2.06153212113627,"Crime"
"4115",4105,"Black Rain",7.262,6.5,525,"1989-09-22",2,"1989","gm4","80",1.98265527299214,"Crime"
"4116",11974,"The 'Burbs",10.243,6.8,628,"1989-02-17",2,"1989","gm4","53",2.3265945454544,"Thriller"
"4117",639,"When Harry Met Sally...",12.715,7.4,2275,"1989-07-21",2,"1989","gm4","10749",2.54278239887408,"Romance"
"4118",172,"Star Trek V: The Final Frontier",10.113,5.7,648,"1989-06-09",2,"1989","gm4","12",2.31382172492003,"Adventure"
"4119",2616,"Uncle Buck",8.918,6.7,622,"1989-08-16",1,"1989","gm4","10751",2.18807170620528,"Family"
"4120",2756,"The Abyss",12.989,7.3,1543,"1989-08-09",1,"1989","gm4","53",2.56410284542515,"Thriller"
"4121",2028,"Say Anything...",8.93,7.3,510,"1989-04-14",1,"1989","gm4","10749",2.18941639488841,"Romance"
"4122",9618,"Tango & Cash",12.935,6.3,998,"1989-12-22",2,"1989","gm4","35",2.55993681563799,"Comedy"
"4123",242,"The Godfather: Part III",16.125,7.4,3379,"1990-12-24",1,"1990","gm4","53",2.78037086268184,"Thriller"
"4124",581,"Dances with Wolves",16.826,7.8,2313,"1990-11-09",1,"1990","gm4","37",2.82292530912862,"Western"
"4125",162,"Edward Scissorhands",15.32,7.7,8357,"1990-12-05",1,"1990","gm4","10749",2.72915916431245,"Romance"
"4126",861,"Total Recall",13.317,7.2,3262,"1990-06-01",1,"1990","gm4","878",2.58904141452001,"Science Fiction"
"4127",169,"Predator 2",14.991,6,1526,"1990-11-20",2,"1990","gm4","53",2.70745002103018,"Thriller"
"4128",1669,"The Hunt for Red October",30.314,7.4,1754,"1990-03-02",2,"1990","gm4","53",3.41160965200946,"Thriller"
"4129",251,"Ghost",15.586,7.1,3213,"1990-07-12",1,"1990","gm4","9648",2.74637307542137,"Mystery"
"4130",530,"A Grand Day Out",11.097,7.4,422,"1990-05-18",2,"1990","gm4","35",2.40667480151843,"Comedy"
"4131",928,"Gremlins 2: The New Batch",10.741,6.4,1437,"1990-06-15",1,"1990","gm4","27",2.37406819461591,"Horror"
"4132",5549,"RoboCop 2",11.909,5.9,933,"1990-06-22",1,"1990","gm4","80",2.47729441678586,"Crime"
"4133",196,"Back to the Future Part III",14.405,7.4,6259,"1990-05-25",2,"1990","gm4","878",2.66757536853649,"Science Fiction"
"4134",1498,"Teenage Mutant Ninja Turtles",10.367,6.6,934,"1990-03-30",2,"1990","gm4","35",2.33862768434098,"Comedy"
"4135",9768,"Cry-Baby",9.692,6.4,857,"1990-04-05",1,"1990","gm4","10749",2.27130080295428,"Romance"
"4136",2119,"Days of Thunder",11.877,6.1,715,"1990-06-27",2,"1990","gm4","10749",2.4746037567921,"Romance"
"4137",483,"Wild at Heart",8.234,7.1,767,"1990-08-17",1,"1990","gm4","53",2.10827192334771,"Thriller"
"4138",11092,"Presumed Innocent",8.779,6.8,314,"1990-07-26",2,"1990","gm4","9648",2.17236250594407,"Mystery"
"4139",11856,"Air America",8.895,5.6,296,"1990-08-10",2,"1990","gm4","35",2.1854893211178,"Comedy"
"4140",8592,"Dick Tracy",9.599,6.1,485,"1990-04-05",1,"1990","gm4","35",2.2616589263814,"Comedy"
"4141",25831,"The Prince and the Pauper",8.506,6.5,117,"1990-11-16",2,"1990","gm4","10751",2.14077179683144,"Family"
"4142",9556,"Darkman",10.789,6.4,674,"1990-08-24",1,"1990","gm4","878",2.3785270965692,"Science Fiction"
"4143",34636,"The NeverEnding Story II: The Next Chapter",7.952,5.5,430,"1990-10-24",2,"1990","gm4","14",2.07342346935427,"Fantasy"
"4144",10166,"The Witches",8.662,6.6,511,"1990-05-25",1,"1990","gm4","27",2.15894564279243,"Horror"
"4145",11595,"Another 48 Hrs.",8.069,6,406,"1990-06-08",2,"1990","gm4","80",2.08802955886637,"Crime"
"4146",1551,"Flatliners",8.845,6.4,855,"1990-08-10",1,"1990","gm4","878",2.17985232761175,"Science Fiction"
"4147",280,"Terminator 2: Judgment Day",29.051,8,7655,"1991-07-03",1,"1991","gm4","53",3.36905290611337,"Thriller"
"4148",10020,"Beauty and the Beast",26.606,7.7,6468,"1991-11-13",2,"1991","gm4","10749",3.28113675426171,"Romance"
"4149",10975,"Operation Condor",9.433,7.2,219,"1991-02-07",1,"1991","gm4","80",2.24421417966772,"Crime"
"4150",15080,"Only Yesterday",9.201,7.3,393,"1991-07-20",2,"1991","gm4","10749",2.21931217380022,"Romance"
"4151",9594,"Double Impact",7.355,5.6,449,"1991-07-31",2,"1991","gm4","18",1.9953803540534,"Drama"
"4152",1089,"Point Break",12.302,7.1,1865,"1991-07-12",2,"1991","gm4","53",2.50976185078618,"Thriller"
"4153",1649,"Bill & Ted's Bogus Journey",9.33,6.2,567,"1991-07-19",2,"1991","gm4","14",2.23323501485925,"Fantasy"
"4154",11187,"Child's Play 3",9.713,5.7,709,"1991-08-30",1,"1991","gm4","53",2.27346519442019,"Thriller"
"4155",11284,"Freddy's Dead: The Final Nightmare",10.276,5.2,641,"1991-09-05",1,"1991","gm4","35",2.32981107924764,"Comedy"
"4156",1541,"Thelma & Louise",13.958,7.5,1720,"1991-05-24",1,"1991","gm4","18",2.63605282059496,"Drama"
"4157",1497,"Teenage Mutant Ninja Turtles II: The Secret of the Ooze",10.502,6,568,"1991-03-22",2,"1991","gm4","35",2.35156571521567,"Comedy"
"4158",9595,"Hot Shots!",13.166,6.5,1123,"1991-07-31",2,"1991","gm4","10752",2.57763774904568,"War"
"4159",820,"JFK",13.036,7.7,1056,"1991-12-20",2,"1991","gm4","53",2.56771476097532,"Thriller"
"4160",892,"Delicatessen",7.616,7.4,693,"1991-04-17",1,"1991","gm4","878",2.03025129748906,"Science Fiction"
"4161",12227,"White Fang",6.444,6.5,308,"1991-01-18",2,"1991","gm4","18",1.86314946531473,"Drama"
"4162",8367,"Robin Hood: Prince of Thieves",11.992,6.8,1881,"1991-06-14",2,"1991","gm4","18",2.4842397608003,"Drama"
"4163",24752,"Dragon Ball Z: Cooler's Revenge",9.564,6.7,293,"1991-07-20",2,"1991","gm4","12",2.25800604959608,"Adventure"
"4164",13122,"The People Under the Stairs",7.607,6.4,295,"1991-11-01",2,"1991","gm4","27",2.02906887601516,"Horror"
"4165",39102,"Dragon Ball Z: Lord Slug",8.274,6.1,247,"1991-03-19",NA,"1991","gm4","16",2.11311806803922,"Animation"
"4166",10379,"Drop Dead Fred",7.702,6.1,196,"1991-04-19",2,"1991","gm4","10751",2.04148003539272,"Family"
"4167",812,"Aladdin",32.041,7.6,7447,"1992-11-25",2,"1992","gm4","14",3.46701633269937,"Fantasy"
"4168",8077,"AlienÂ³",19.533,6.3,3186,"1992-05-22",2,"1992","gm4","878",2.97210534292283,"Science Fiction"
"4169",11621,"Porco Rosso",11.082,7.8,1458,"1992-07-18",0,"1992","gm4","35",2.40532217044516,"Comedy"
"4170",772,"Home Alone 2: Lost in New York",18.835,6.5,5684,"1992-11-19",2,"1992","gm4","12",2.935716841144,"Adventure"
"4171",9529,"Candyman",10.677,6.4,630,"1992-09-11",2,"1992","gm4","53",2.36809189519617,"Thriller"
"4172",39104,"Dragon Ball Z: Super Android 13!",9.855,6.6,241,"1992-07-11",2,"1992","gm4","878",2.28797894060468,"Science Fiction"
"4173",13225,"FernGully: The Last Rainforest",9.251,6.4,342,"1992-04-10",1,"1992","gm4","10751",2.22473165378918,"Family"
"4174",10497,"Bitter Moon",10.475,7.1,292,"1992-09-02",1,"1992","gm4","10749",2.3489914658082,"Romance"
"4175",10538,"Passenger 57",8.148,5.8,498,"1992-11-06",2,"1992","gm4","53",2.09777249836456,"Thriller"
"4176",9869,"Patriot Games",10.533,6.6,841,"1992-06-04",1,"1992","gm4","18",2.3545131858544,"Drama"
"4177",2322,"Sneakers",8.511,6.9,502,"1992-09-09",2,"1992","gm4","18",2.14135944449482,"Drama"
"4178",9504,"Glengarry Glen Ross",8.736,7.5,618,"1992-09-15",2,"1992","gm4","9648",2.16745241900255,"Mystery"
"4179",9361,"The Last of the Mohicans",11.102,7.3,1614,"1992-09-25",1,"1992","gm4","18",2.40712527226797,"Drama"
"4180",619,"The Bodyguard",15.527,6.5,1525,"1992-11-25",2,"1992","gm4","10402",2.74258044399903,"Music"
"4181",10437,"The Muppet Christmas Carol",7.745,7.4,507,"1992-12-10",2,"1992","gm4","10751",2.04704747386883,"Family"
"4182",16562,"The Cutting Edge",8.799,6.8,134,"1992-03-27",1,"1992","gm4","10749",2.17463807866342,"Romance"
"4183",11782,"Hard Boiled",8.41,7.6,344,"1992-04-16",2,"1992","gm4","53",2.12942147398486,"Thriller"
"4184",11287,"A League of Their Own",9.117,7.1,746,"1992-07-01",1,"1992","gm4","36",2.21014080260277,"History"
"4185",10206,"Buffy the Vampire Slayer",9.039,5.5,414,"1992-07-24",2,"1992","gm4","27",2.20154854881627,"Horror"
"4186",9374,"Death Becomes Her",9.823,6.7,1386,"1992-07-30",2,"1992","gm4","27",2.28472657469273,"Horror"
"4187",11428,"Sleepwalkers",7.628,5.5,222,"1992-04-10",2,"1992","gm4","53",2.03182568773817,"Thriller"
"4188",424,"Schindler's List",19.082,8.6,9191,"1993-11-30",2,"1993","gm4","10752",2.94874548232965,"War"
"4189",2758,"Addams Family Values",20.045,6.7,1488,"1993-11-19",2,"1993","gm4","10751",2.99797974609447,"Family"
"4190",34433,"Dragon Ball Z: Broly â The Legendary Super Saiyan",14.418,7.2,423,"1993-03-06",2,"1993","gm4","878",2.66847742598239,"Science Fiction"
"4191",9479,"The Nightmare Before Christmas",13.965,7.8,5438,"1993-10-09",2,"1993","gm4","10751",2.63655419939714,"Family"
"4192",9255,"Hot Shots! Part Deux",9.685,6.4,938,"1993-05-21",2,"1993","gm4","10752",2.27057829685896,"War"
"4193",5503,"The Fugitive",15.672,7.4,2373,"1993-08-06",2,"1993","gm4","53",2.75187568064224,"Thriller"
"4194",788,"Mrs. Doubtfire",14.582,7.2,3748,"1993-11-24",1,"1993","gm4","10751",2.67978789138424,"Family"
"4195",10439,"Hocus Pocus",8.244,6.9,1317,"1993-07-16",1,"1993","gm4","27",2.10948566302821,"Horror"
"4196",137,"Groundhog Day",14.576,7.5,4556,"1993-02-11",1,"1993","gm4","14",2.6793763405176,"Fantasy"
"4197",2019,"Hard Target",11.171,6.2,495,"1993-08-20",2,"1993","gm4","80",2.41332113458871,"Crime"
"4198",9739,"Demolition Man",12.205,6.5,1961,"1993-10-08",2,"1993","gm4","878",2.50184570384492,"Science Fiction"
"4199",9350,"Cliffhanger",13.407,6.3,1221,"1993-05-28",2,"1993","gm4","53",2.59577695861942,"Thriller"
"4200",10057,"The Three Musketeers",8.277,6.3,472,"1993-11-11",2,"1993","gm4","35",2.11348058390326,"Comedy"
"4201",9386,"In the Line of Fire",8.832,6.9,771,"1993-07-08",1,"1993","gm4","53",2.17838148953474,"Thriller"
"4202",9612,"Coneheads",9.51,5.1,475,"1993-07-23",2,"1993","gm4","10751",2.2523438765573,"Family"
"4203",21057,"Ocean Waves",8.277,6.3,221,"1993-05-05",2,"1993","gm4","10749",2.11348058390326,"Romance"
"4204",7007,"Rising Sun",9.455,6.1,389,"1993-07-30",2,"1993","gm4","53",2.24654370211042,"Thriller"
"4205",6878,"Homeward Bound: The Incredible Journey",7.111,6.7,496,"1993-02-03",1,"1993","gm4","18",1.96164288090138,"Drama"
"4206",5550,"RoboCop 3",8.243,4.6,616,"1993-04-17",1,"1993","gm4","80",2.10936435533109,"Crime"
"4207",11236,"The Secret Garden",8.171,7.3,496,"1993-08-13",2,"1993","gm4","10751",2.10059130040257,"Family"
"4208",9593,"Last Action Hero",11.275,6.3,1449,"1993-06-18",2,"1993","gm4","28",2.42258788538874,"Action"
"4209",1499,"Teenage Mutant Ninja Turtles III",10.276,5.2,399,"1993-03-17",1,"1993","gm4","35",2.32981107924764,"Comedy"
"4210",39105,"Dragon Ball Z: Bojack Unbound",10.101,6.7,252,"1993-07-10",2,"1993","gm4","878",2.31263442884705,"Science Fiction"
"4211",11074,"Striking Distance",7.876,5.8,424,"1993-09-17",1,"1993","gm4","9648",2.06382016077688,"Mystery"
"4212",1634,"Free Willy",8.679,6.1,1004,"1993-07-16",1,"1993","gm4","10751",2.16090631466211,"Family"
"4213",9607,"Super Mario Bros.",8.095,4.2,602,"1993-05-28",2,"1993","gm4","14",2.0912465871296,"Fantasy"
"4214",319,"True Romance",13.777,7.6,1475,"1993-09-09",1,"1993","gm4","53",2.62300053506246,"Thriller"
"4215",8587,"The Lion King",24.596,8.3,11732,"1994-05-07",2,"1994","gm4","10751",3.20258382809122,"Family"
"4216",13,"Forrest Gump",24.907,8.4,16998,"1994-07-06",1,"1994","gm4","10749",3.21514888846057,"Romance"
"4217",854,"The Mask",27.016,6.8,6117,"1994-07-29",1,"1994","gm4","80",3.29642928308327,"Crime"
"4218",101,"LÃ©on: The Professional",26.868,8.3,8832,"1994-09-14",1,"1994","gm4","28",3.29093598740462,"Action"
